ISBN;Canonical_ISBN
0449215180;0394565568
0440150167;0151544964
0151544964;0151544964
0375505601;0375505601
0812966864;0375505601
0060176806;0060176806
5557121005;0060176806
0061092096;0060176806
0060923717;0060164956
0060164956;0060164956
0226756971;0226756971
0226756998;0226756971
0312243111;080410378X
080410378X;080410378X
0394561619;0394561619
140003468X;0394561619
014012389X;0140126678
0140126678;0140126678
014012389x;0140126678
0140119906;0140119906
0140281649;0140119906
0871234017;0871234017
0871238543;0871234017
0821772023;0821752855
0821752855;0821752855
0871233452;0871233452
0871238292;0871233452
0394587340;0394587340
0879515031;0394587340
0821741829;0821741829
0821753053;0821741829
0759688672;0759688672
0759688680;0759688672
0517598817;0517598817
0679756477;0517598817
0446342203;0446342203
0505523027;0446342203
055338189X;055338189X
0553802976;055338189X
0399142053;0399142053
1572973234;0399142053
0425177319;0399142053
0345409264;0345373928
0345373928;0345373928
2070389359;2070389359
B0001PBXMS;2070389359
0446600776;0446517569
0446517569;0446517569
0812518055;0312857322
0312857322;0312857322
031287751X;0312857322
0345360354;0380895927
0380895927;0380895927
0553561359;0517593335
0517593335;0517593335
0446307823;0446307823
0446344699;0446307823
0446329819;0446307823
044922368X;0449908801
0449908801;0449908801
0727814931;0872720454
0872720454;0872720454
0671758896;0671673645
0671673645;0671673645
0099928205;0671673645
0785727345;0671673645
1573220620;1573220620
1573226556;1573220620
0553254715;0553254715
0553267507;0553254715
0440146844;0440146844
0440146577;0440146844
0061040037;0310252865
0913367494;0310252865
0310252865;0310252865
0451137426;0451137426
0890875057;0451137426
0446673889;0671640798
0671640798;0671640798
8423995879;8423995879
8423918017;8423995879
0440143217;0440143217
0787112151;0440143217
0312199880;0312924879
0312924879;0312924879
0385319436;0440550009
0440550009;0440550009
0449208133;0872234878
0872234878;0872234878
0345421396;0872234878
0449204294;0872234878
0684857820;0684857820
0965542734;0684857820
0743529782;0684857820
0671524933;0671524933
0671023489;0671524933
0140016481;0140016481
0141006102;0140016481
0345316231;0449234223
0449234223;0449234223
0312990065;0312288484
0312288484;0312288484
0446604658;0679454446
0679454446;0679454446
0345372255;0345372255
0345381637;0345372255
0684854503;068485449X
068485449X;068485449X
0060090375;1853716154
0380796104;1853716154
0380976188;1853716154
1853716154;1853716154
3453160924;3453160924
3453180224;3453160924
0688064922;0688064922
0380712342;0688064922
038070384X;038070384X
1559948191;038070384X
0671691503;0671691503
0671741934;0671691503
0345305140;0345305140
0394528093;0345305140
0802713750;0802713750
0425189988;0802713750
0451154770;0451154770
0451164962;0451154770
1583222723;1583222723
0452283507;1583222723
0915684322;0915684322
0060638621;0915684322
0375406328;0375406328
0375706062;0375406328
1402501749;0375406328
0380718413;0688020135
0688020135;0688020135
014200006X;0375501126
0375501126;0375501126
0375705287;0679724702
0679724702;0679724702
039516995X;039516995X
0395137209;039516995X
0441001416;0399139079
0399139079;0399139079
0375828192;0375828192
0807219967;0375828192
0441510124;0441510108
0441510108;0441510108
0886771544;0886771544
0886772915;0886771544
0374194394;0374194394
0374524653;0374194394
3442723183;3442723183
3442761069;3442723183
2253139076;2868699405
2868699405;2868699405
0440204445;0440500281
0440500281;0440500281
0671509802;0671509802
0671743945;0671509802
0671744690;0671744690
0671744704;0671744690
0671555022;0671803301
0671803301;0671803301
0006551823;0006551823
000225929X;0006551823
0671507028;0671731505
0671731505;0671731505
067164159X;067164159X
0671739662;067164159X
0671632566;0671632566
0671670425;0671632566
0671423878;0671423878
0671694332;0671423878
0671722794;0671733540
0671733540;0671733540
0671413570;0671810014
0671810014;0671810014
0684847515;0671809075
0020545401;0671809075
0671809075;0671809075
0671703617;0671631888
0671631888;0671631888
0671474707;0671458183
0671458183;0671458183
0671706365;067162198X
067162198X;067162198X
0671558137;0671558137
0671656821;0671558137
0684804212;0671656732
0671656732;0671656732
0671801074;0671801074
0671434039;0671801074
068483295X;068483295X
068483295x;068483295X
0671696491;0671660152
0671660152;0671660152
0671827944;0671248227
0671248227;0671248227
0689821719;0689704135
0689704135;0689704135
0671498061;0671498061
0671834401;0671498061
067142212X;067142212X
0671468944;067142212X
0671445774;0671425137
0671425137;0671425137
0671602217;0671829602
0671829602;0671829602
0684857022;0684857014
0684857014;0684857014
0671502859;0671502859
0671554468;0671502859
0671019872;0671648055
0671648055;0671648055
0684835819;0684835819
0671004395;0684835819
0671656570;0671443275
0671443275;0671443275
0671606867;0671443275
0671468200;0671468200
0671682865;0671468200
1557882177;1557882177
0553576518;1557882177
0912656808;0912656808
0912656816;0912656808
0451521358;0451520599
0671722751;0451520599
0898459796;0451520599
0743477103;0451520599
067143294X;0451520599
8437606632;0451520599
0451520599;0451520599
0764120867;0451520599
0451518756;0451520599
0317532901;052524252X
052524252X;052524252X
0375705252;052524252X
0441513581;0441513581
0812520599;0441513581
0345384741;0345365763
0345365763;0345365763
0764500546;1568846010
1568846010;1568846010
0330334026;0330347462
0330347462;0330347462
0330393847;0330347462
0449215121;0449215121
0060093560;0449215121
0140449124;0451519140
0451523873;0451519140
0553211013;0451519140
1566193109;0451519140
2253004863;0451519140
9681500350;0451519140
207041311X;0451519140
0451519140;0451519140
2266083147;0451519140
0451522400;0451519140
0306810387;0918377110
0918377110;0918377110
0750929561;0750923385
0750923385;0750923385
3502104719;3502104719
3426624664;3502104719
0749396547;0749396547
0380713810;0749396547
0001048082;0749396547
0451151712;0452259878
0452259878;0452259878
0670445800;067078222X
014056439X;067078222X
067078222X;067078222X
0312287860;0312287860
B00007CWGV;0312287860
0399114564;0399114564
0449230260;0399114564
0441505325;0441505317
0441505317;0441505317
0446601683;1883402247
1883402247;1883402247
0586201572;0285628070
0285628070;0285628070
0061091847;0060163577
0060163577;0060163577
0380705362;0688072976
0688072976;0688072976
0061030872;0060197285
0060197285;0060197285
0453005888;0453005888
0452263182;0453005888
0385312059;0385312059
0440208300;0385312059
0333761294;0340390662
033037625X;0340390662
0340390662;0340390662
0441515444;0441515444
0441515479;0441515444
0061099481;0060166657
0060166657;0060166657
0060165731;0060166657
0449006883;0375503935
0375503935;0375503935
0152020802;0152020802
0152020810;0152020802
0385175809;0385175809
0385196210;0385175809
044035157X;044035157X
0962858706;044035157X
0345440420;0345440412
0345440412;0345440412
0714819654;0714819654
1891024663;0714819654
0520043936;0452009138
0452009138;0452009138
0451140354;0394528573
0394528573;0394528573
0451168119;0394528573
0006498035;0006498035
0002254182;0006498035
0553580639;0553378899
0553378899;0553378899
0345368762;0671666533
0345410122;0671666533
0671666533;0671666533
0446520888;0446520888
0446673757;0446520888
0515074020;0515074020
0515088889;0515074020
0515080969;0515074020
0451524616;0451518985
0451518985;0451518985
0451521471;0451518985
0765342324;0812508963
0812508963;0812508963
0425122956;0399134697
0399134697;0399134697
038001842X;0151556849
0151556849;0151556849
0446403083;0892963786
0892963786;0892963786
0140501711;0140501711
0140564349;0140501711
0590582887;0590582860
0590582860;0590582860
0679740708;0679412689
0679412689;0679412689
0316286850;0316286869
0316286869;0316286869
0440504961;0395592216
0395592216;0395592216
0345309049;0345309049
0345410475;0345309049
0749933038;0749933038
0312278489;0749933038
8466300104;0375702008
0375702008;0375702008
0425046478;0399124101
0399124101;0399124101
051757506X;051757506X
0345352181;051757506X
0688080383;0688080383
0821734881;0688080383
351837141X;351837141X
2020482401;351837141X
0399239847;0330415506
0330415506;0330415506
0590425005;0590425005
0590673971;0590425005
044023543X;044023543X
0613219570;044023543X
0679751602;0201632950
0201632950;0201632950
0553577204;0553107038
0553107038;0553107038
0811821315;087701759X
087701759X;087701759X
1561444669;1561444669
0061099023;1561444669
0345310233;0345310233
0345281063;0345310233
0515136433;0515136433
0399149767;0515136433
0385721919;0385503997
0385503997;0385503997
0765302152;0765302152
0765341379;0765302152
0425043231;0425043231
0441518095;0425043231
0425063216;0425043231
0425050513;0425043231
0441518575;0399131329
0399131329;0399131329
0316038172;0316038172
0446605417;0316038172
1570426821;0316038172
0394704797;0394704797
0679725741;0394704797
0738203548;0306456206
0306456206;0306456206
0256189390;0256124531
0256124531;0256124531
0340728558;0340728558
0340728566;0340728558
0738208248;0201550733
0201550733;0201550733
0671764268;0135462681
0135462681;0135462681
0195103793;0195103793
0192623834;0195103793
0684864185;0451134451
0451168275;0451134451
0451134451;0451134451
0743237803;0671451758
0671451758;0671451758
0743530292;0743530292
0743464001;0743530292
0786863013;0786863013
0345433068;0786863013
0425042944;0425042944
0517537788;0425042944
0440224330;0440224330
0747531552;0440224330
0787111155;0440224330
0812519523;0312852851
1587154870;0312852851
0312852851;0312852851
8483062461;0395083753
0395083753;0395083753
0395744415;0395744415
0140232230;0395744415
0590452037;0316807222
0064404242;0316807222
0316809063;0316807222
0316807222;0316807222
0717802418;0717802418
0835122395;0717802418
0451197038;0525944400
0525944400;0525944400
2070367576;2070367576
2253009849;2070367576
0451523237;0451523237
0553211218;0451523237
0140059598;0451523237
2264024704;0451523237
0486415856;0451523237
1582791759;0451523237
0192833634;0192833634
019280264X;0192833634
0140430164;0140430164
0140434143;0140430164
0141439807;0140430164
3746651042;3458332030
3458332030;3458332030
0312863829;0312857594
0312857594;0312857594
081258032X;031287829X
031287829X;031287829X
0812530195;0312855311
0312855311;0312855311
0586058192;0586058192
0452254299;0586058192
0375714499;0679720340
0679720340;0679720340
0671657860;0671657860
0446520594;0671657860
1886910553;1886910553
0142301485;1886910553
0440405483;0374347964
0374347964;0374347964
0374347972;0374347964
3250101656;0330287109
0330287109;0330287109
0345439724;0440053277
0440053277;0440053277
0440155029;0440053277
0743435389;067131985X
067131985X;067131985X
074343580X;0671318268
0671318268;0671318268
0380614243;0385152329
0385152329;0385152329
0142302171;0525464417
0525464417;0525464417
2264034769;8804370564
8804370564;8804370564
2264017252;8804370564
0671252259;0671252259
0449904970;0671252259
0688171885;0807070491
0807070491;0807070491
0553265598;0553225839
0553225839;0553225839
0786889314;0786862327
0786862327;0786862327
0553242415;0553234765
0553263625;0553234765
0553234765;0553234765
158348809X;9500810093
9500810093;9500810093
8420699853;8475250815
8475250815;8475250815
0385489498;038548948X
038548948X;038548948X
0441006949;0399221441
0380719223;0399221441
0399221441;0399221441
0060981180;0060182148
0060182148;0060182148
0805000607;0452259827
0452259827;0452259827
0434046841;0434046841
074931110X;0434046841
0060179872;0060179872
0815411839;0060179872
0525934855;0525934855
0451404203;0525934855
0316955132;038504285X
038504285X;038504285X
091765708X;091765708X
0440208947;091765708X
0070111243;0070111243
0070113610;0070111243
0345327411;039443532X
039443532X;039443532X
0441006930;0399233075
0399233075;0399233075
1591821924;1591821924
1591821916;1591821924
1591821908;1591821924
0385324022;0679457739
0679457739;0679457739
0891099468;0891094261
0891094261;0891094261
0534525075;0534505538
0534505538;0534505538
1575661918;0316102563
0316102563;0316102563
0449912159;039440856X
039440856X;039440856X
0061095540;0060186526
0060186526;0060186526
0694517461;0060186526
0670891509;0670891509
0425179648;0670891509
0747549362;0670891509
055356241X;0553083309
0553083309;0553083309
0312872011;0312872011
0812576489;0312872011
0060174714;0060174714
0061098299;0060174714
0060172126;0060172126
0060927933;0060172126
3442165016;3442151279
3442151279;3442151279
0395827418;0395698251
0395698251;0395698251
0471123005;0471123005
0471429589;0471123005
0375701311;0375500812
0375500812;0375500812
0395633133;0395633133
0395729521;0395633133
0517554550;0517554550
0517589508;0517554550
0380973839;0553131796
0553263633;0553131796
0553131796;0553131796
0553229680;0553131796
0553246917;0553131796
0140430318;1853268356
1853268356;1853268356
0140435743;1853268356
0140241558;1853268356
0804902097;0804902097
0553212125;0804902097
2859407332;0804902097
2264024844;0804902097
9500284855;078595192X
8476728654;078595192X
1583488111;078595192X
078595192X;078595192X
0441001866;0399226702
0399226702;0399226702
0590413740;0844662313
0460050788;0844662313
0844662313;0844662313
0394737164;0394737164
0375714618;0394737164
0590251597;0590435124
0590435124;0590435124
0590732838;0590732838
0590424947;0590732838
059042498X;059042498X
059067398X;059042498X
0590420038;0590420038
0590673939;0590420038
0590415859;0590415859
0590604287;0590415859
0451166302;0451096924
0451096924;0451096924
006464801X;006464801X
0060148780;006464801X
015157765X;015157765X
1573225096;015157765X
1878448935;1878448838
1878448838;1878448838
0297814982;038531129X
038531129X;038531129X
0393024369;0393024369
0393305864;0393024369
0385333595;0385333587
0385333587;0385333587
0142002798;0670030961
0670030961;0670030961
0446517380;0446517380
0749312319;0446517380
8432240257;8432240257
843221616X;8432240257
0446357839;0688044832
0688044832;0688044832
067174139X;067174139X
067174139x;067174139X
0312423209;0805037586
0805058370;0805037586
0805037586;0805037586
0446519774;0446519774
0446606766;0446519774
042516019X;0385479611
0385479611;0385479611
0312986033;0385479611
0316171476;0316171425
0316171425;0316171425
0821728334;0821728334
0786015047;0821728334
0786004681;0821728334
0515098167;0515098167
0515104698;0515098167
078670697X;0786705639
0786705639;0786705639
0345334256;0345319079
0345319079;0345319079
0446802204;0688013651
1568650922;0688013651
0446341851;0688013651
0446355453;0688013651
0688013651;0688013651
0446329185;0688013651
0345302737;039452215X
